id_municipio,id_uf,meta_alvo,taxa_base,media_portugues_base,gap_base_meta,uf,regiao,prob_risco_abaixo_meta_2025,pred_risco_abaixo_meta_2025,faixa_risco
4320453,43,80.0,11.1,712.17,-68.9,RS,Sul,0.9986451441681365,1,Muito alto
4301073,43,80.0,18.2,713.54,-61.8,RS,Sul,0.998292356888396,1,Muito alto
4310850,43,80.0,25.0,713.77,-55.0,RS,Sul,0.9979471984311632,1,Muito alto
4313334,43,80.0,28.0,714.96,-52.0,RS,Sul,0.9976880766899424,1,Muito alto
4306700,43,80.0,26.7,718.83,-53.3,RS,Sul,0.9974442039805753,1,Muito alto
4319752,43,80.0,25.0,723.18,-55.0,RS,Sul,0.9971569511299553,1,Muito alto
4320354,43,75.7,23.5,709.41,-52.2,RS,Sul,0.9970910581609457,1,Muito alto
4321493,43,80.0,38.7,715.07,-41.3,RS,Sul,0.9969388025984377,1,Muito alto
4302584,43,80.0,27.3,727.09,-52.7,RS,Sul,0.9965457724793725,1,Muito alto
4305900,43,79.43,36.0,720.74,-43.43000000000001,RS,Sul,0.9962703497398192,1,Muito alto
4318614,43,80.0,37.5,726.25,-42.5,RS,Sul,0.9956323458739058,1,Muito alto
4313102,43,80.0,35.9,729.18,-44.1,RS,Sul,0.9953629089810003,1,Muito alto
4312203,43,80.0,33.3,732.07,-46.7,RS,Sul,0.9952090577811669,1,Muito alto
4310702,43,80.0,36.8,729.61,-43.2,RS,Sul,0.9951828660168108,1,Muito alto
4306973,43,75.37,38.5,711.61,-36.870000000000005,RS,Sul,0.9951796135520062,1,Muito alto
2910206,29,80.0,52.38,741.14,-27.619999999999997,BA,Nordeste,0.9951314153014148,1,Muito alto
4307203,43,80.0,38.8,728.52,-41.2,RS,Sul,0.9951148769366107,1,Muito alto
2924504,29,73.83,38.33,730.67,-35.5,BA,Nordeste,0.9949009935526656,1,Muito alto
4319000,43,80.0,38.3,730.19,-41.7,RS,Sul,0.9948913622695599,1,Muito alto
4313953,43,74.82,25.7,721.29,-49.11999999999999,RS,Sul,0.9948180145972181,1,Muito alto
4323507,43,80.0,33.3,734.39,-46.7,RS,Sul,0.9948095831075245,1,Muito alto
2933257,29,71.69,35.85,726.94,-35.839999999999996,BA,Nordeste,0.9945071436649379,1,Muito alto
4305124,43,76.56,39.8,719.89,-36.760000000000005,RS,Sul,0.994282066850003,1,Muito alto
4320230,43,80.0,36.1,735.29,-43.9,RS,Sul,0.9942446549925726,1,Muito alto
4307500,43,80.0,39.1,733.47,-40.9,RS,Sul,0.99415988230324,1,Muito alto
4302238,43,74.0,26.6,721.82,-47.4,RS,Sul,0.9940163526940173,1,Muito alto
4319208,43,65.1,7.1,704.48,-57.99999999999999,RS,Sul,0.9939607382837378,1,Muito alto
4314209,43,71.61,22.3,717.16,-49.31,RS,Sul,0.9938555586364461,1,Muito alto
4318903,43,80.0,42.3,733.31,-37.7,RS,Sul,0.9936923162956897,1,Muito alto
4322541,43,77.4,35.0,729.53,-42.400000000000006,RS,Sul,0.9936563978560674,1,Muito alto
4308409,43,80.0,40.0,735.23,-40.0,RS,Sul,0.9936487506153442,1,Muito alto
4321634,43,80.0,40.0,735.39,-40.0,RS,Sul,0.9936136230600893,1,Muito alto
4304408,43,79.06,42.2,730.64,-36.86,RS,Sul,0.9935481756684247,1,Muito alto
4322855,43,80.0,46.7,731.34,-33.3,RS,Sul,0.9933984431427049,1,Muito alto
4304952,43,80.0,40.0,736.44,-40.0,RS,Sul,0.9933782601354448,1,Muito alto
4311122,43,72.13,25.6,719.93,-46.529999999999994,RS,Sul,0.993101763167085,1,Muito alto
4300901,43,80.0,39.2,738.87,-40.8,RS,Sul,0.9929468893617946,1,Muito alto
4312617,43,72.3,29.4,718.65,-42.9,RS,Sul,0.992872913499448,1,Muito alto
4307401,43,80.0,48.4,732.44,-31.6,RS,Sul,0.9928363718756897,1,Muito alto
2900504,29,71.83,37.21,734.63,-34.62,BA,Nordeste,0.9927125349345377,1,Muito alto
4301552,43,80.0,37.5,742.0,-42.5,RS,Sul,0.9924806879703699,1,Muito alto
4305587,43,80.0,39.9,740.23,-40.1,RS,Sul,0.9924741769400746,1,Muito alto
4311254,43,80.0,42.9,738.15,-37.1,RS,Sul,0.9924315806808708,1,Muito alto
4312138,43,77.53,38.7,732.68,-38.83,RS,Sul,0.9923468966098976,1,Muito alto
4311643,43,80.0,41.2,740.18,-38.8,RS,Sul,0.9922313578794131,1,Muito alto
4305801,43,80.0,45.7,738.29,-34.3,RS,Sul,0.9918265546488481,1,Muito alto
4305850,43,80.0,41.7,742.23,-38.3,RS,Sul,0.9915555442566136,1,Muito alto
4306924,43,77.83,41.2,734.92,-36.629999999999995,RS,Sul,0.9915073305284317,1,Muito alto
4318481,43,79.12,43.8,737.65,-35.32000000000001,RS,Sul,0.9915048632699678,1,Muito alto
4319158,43,77.4,47.5,729.77,-29.900000000000006,RS,Sul,0.9911745190431465,1,Muito alto
4303905,43,78.12,45.4,734.58,-32.720000000000006,RS,Sul,0.9909797647460835,1,Muito alto
4320677,43,72.89,36.3,723.19,-36.59,RS,Sul,0.9907531472943915,1,Muito alto
2913002,29,67.94,37.36,727.64,-30.58,BA,Nordeste,0.9906660814009821,1,Muito alto
4316733,43,76.51,40.9,733.3,-35.61000000000001,RS,Sul,0.9906070386451437,1,Muito alto
4310108,43,80.0,49.6,739.42,-30.4,RS,Sul,0.990606045980055,1,Muito alto
4315750,43,77.2,42.1,735.1,-35.1,RS,Sul,0.9905417206153486,1,Muito alto
4317558,43,74.62,34.6,731.77,-40.02,RS,Sul,0.9904131990290491,1,Muito alto
4315909,43,80.0,48.8,740.71,-31.200000000000003,RS,Sul,0.9903801104392754,1,Muito alto
4321667,43,80.0,53.5,737.36,-26.5,RS,Sul,0.9903252602157525,1,Muito alto
4301651,43,80.0,53.5,737.94,-26.5,RS,Sul,0.9901305530889274,1,Muito alto
4319604,43,80.0,49.7,740.97,-30.299999999999997,RS,Sul,0.9900667149535961,1,Muito alto
4302303,43,74.87,40.2,729.61,-34.67,RS,Sul,0.9900356589457011,1,Muito alto
4316477,43,80.0,44.4,745.76,-35.6,RS,Sul,0.9897809851853668,1,Muito alto
4323200,43,80.0,56.3,736.88,-23.700000000000003,RS,Sul,0.989773652517506,1,Muito alto
4322525,43,80.0,47.1,743.82,-32.9,RS,Sul,0.9897530399238396,1,Muito alto
4310462,43,80.0,44.4,745.95,-35.6,RS,Sul,0.9897140969311826,1,Muito alto
4300877,43,76.98,43.5,735.76,-33.480000000000004,RS,Sul,0.9896925302414179,1,Muito alto
4322301,43,80.0,52.7,739.96,-27.299999999999997,RS,Sul,0.9896367524829288,1,Muito alto
4300661,43,72.3,33.3,726.93,-39.0,RS,Sul,0.9895250266261901,1,Muito alto
4319802,43,78.12,45.7,738.84,-32.42,RS,Sul,0.9894773359063931,1,Muito alto
2915700,29,66.28,36.76,725.6,-29.520000000000003,BA,Nordeste,0.9894679527682229,1,Muito alto
4319901,43,74.99,41.1,731.24,-33.88999999999999,RS,Sul,0.9893752008506211,1,Muito alto
4319125,43,77.52,46.2,736.79,-31.319999999999993,RS,Sul,0.9892972561881809,1,Muito alto
4303707,43,80.0,50.3,742.9,-29.700000000000003,RS,Sul,0.989221376356703,1,Muito alto
4310306,43,80.0,48.3,745.05,-31.700000000000003,RS,Sul,0.9889767271451728,1,Muito alto
4316451,43,80.0,50.9,743.22,-29.1,RS,Sul,0.9889332488904737,1,Muito alto
2919009,29,59.77,21.21,715.25,-38.56,BA,Nordeste,0.9888858911871287,1,Muito alto
2411502,24,70.8,23.56,711.75,-47.239999999999995,RN,Nordeste,0.9886447798659854,1,Muito alto
4314076,43,80.0,50.2,744.56,-29.799999999999997,RS,Sul,0.9886189287889857,1,Muito alto
4305306,43,76.72,47.5,734.99,-29.22,RS,Sul,0.9885110246450848,1,Muito alto
4314464,43,75.92,35.3,741.36,-40.620000000000005,RS,Sul,0.9884563097065872,1,Muito alto
4316600,43,76.11,43.2,736.14,-32.91,RS,Sul,0.988455632458029,1,Muito alto
4319703,43,80.0,48.5,746.28,-31.5,RS,Sul,0.9884425398711605,1,Muito alto
4312906,43,78.52,51.8,738.5,-26.72,RS,Sul,0.9884259280944222,1,Muito alto
4320404,43,80.0,50.7,744.79,-29.299999999999997,RS,Sul,0.9883807306447566,1,Muito alto
4309001,43,77.4,46.3,738.68,-31.10000000000001,RS,Sul,0.9883792022162763,1,Muito alto
2917334,29,59.11,25.53,711.01,-33.58,BA,Nordeste,0.988347731344636,1,Muito alto
4304507,43,79.79,51.7,743.44,-28.090000000000003,RS,Sul,0.9883177698045043,1,Muito alto
4308052,43,78.71,51.9,739.68,-26.809999999999995,RS,Sul,0.9881985046576419,1,Muito alto
2909505,29,64.73,34.55,725.04,-30.180000000000007,BA,Nordeste,0.9881675216130754,1,Muito alto
4321808,43,79.31,51.2,742.6,-28.11,RS,Sul,0.9881066928495814,1,Muito alto
1303304,13,80.0,50.99,735.97,-29.009999999999998,AM,Norte,0.9880013966797515,1,Muito alto
2912806,29,66.82,37.84,730.7,-28.97999999999999,BA,Nordeste,0.9879378901926109,1,Muito alto
4312302,43,79.28,51.7,742.55,-27.58,RS,Sul,0.9879290582914417,1,Muito alto
2909000,29,72.68,52.46,741.16,-20.220000000000006,BA,Nordeste,0.9878557014296443,1,Muito alto
4313607,43,79.26,53.1,742.02,-26.160000000000004,RS,Sul,0.9876827137303926,1,Muito alto
4320651,43,70.92,35.7,724.99,-35.22,RS,Sul,0.9876305445545377,1,Muito alto
4316428,43,79.16,43.8,748.84,-35.36,RS,Sul,0.9875871442327422,1,Muito alto
4306205,43,71.94,35.2,729.25,-36.739999999999995,RS,Sul,0.9875470315679064,1,Muito alto
4303202,43,80.0,58.2,741.23,-21.799999999999997,RS,Sul,0.9875350181226386,1,Muito alto
4316758,43,80.0,54.2,744.42,-25.799999999999997,RS,Sul,0.9874501313618029,1,Muito alto
4313086,43,80.0,57.9,741.69,-22.1,RS,Sul,0.9874339972863122,1,Muito alto
4315800,43,76.93,45.0,740.29,-31.930000000000007,RS,Sul,0.9874097907234418,1,Muito alto
4320859,43,66.3,24.7,717.3,-41.599999999999994,RS,Sul,0.9872894172889513,1,Muito alto
4322343,43,80.0,55.6,743.77,-24.4,RS,Sul,0.9872782262656374,1,Muito alto
4303558,43,80.0,55.6,744.19,-24.4,RS,Sul,0.9870939078723246,1,Muito alto
1713601,17,73.1,19.71,718.7,-53.38999999999999,TO,Norte,0.9870794972829599,1,Muito alto
4322533,43,80.0,51.6,747.91,-28.4,RS,Sul,0.9867681119015003,1,Muito alto
4313201,43,80.0,52.3,747.54,-27.700000000000003,RS,Sul,0.9866983612078646,1,Muito alto
4309902,43,78.91,49.1,746.01,-29.809999999999995,RS,Sul,0.9866895630649567,1,Muito alto
4302105,43,78.15,50.8,742.03,-27.35000000000001,RS,Sul,0.9866710121924814,1,Muito alto
2926806,29,68.18,43.82,734.37,-24.360000000000007,BA,Nordeste,0.9865298953801283,1,Muito alto
4301875,43,67.17,25.5,721.6,-41.67,RS,Sul,0.9865039236376916,1,Muito alto
4306809,43,80.0,53.2,747.35,-26.799999999999997,RS,Sul,0.9864765476325482,1,Muito alto
4320321,43,80.0,50.0,750.05,-30.0,RS,Sul,0.9863339621940169,1,Muito alto
4311403,43,76.28,47.5,738.56,-28.78,RS,Sul,0.9862888379410937,1,Muito alto
4300455,43,80.0,55.6,746.1,-24.4,RS,Sul,0.9862219075994506,1,Muito alto
4314423,43,80.0,57.1,745.19,-22.9,RS,Sul,0.9861216267065043,1,Muito alto
4322251,43,80.0,55.1,746.72,-24.9,RS,Sul,0.986105449252022,1,Muito alto
4315149,43,80.0,56.3,745.98,-23.700000000000003,RS,Sul,0.9860303496842561,1,Muito alto
4304697,43,80.0,58.6,744.43,-21.4,RS,Sul,0.985948713000022,1,Muito alto
4309753,43,73.81,41.4,735.07,-32.410000000000004,RS,Sul,0.9858688024588262,1,Muito alto
4306551,43,80.0,57.1,746.09,-22.9,RS,Sul,0.9856877527470373,1,Muito alto
4313060,43,74.53,45.3,735.22,-29.230000000000004,RS,Sul,0.9856434331932774,1,Muito alto
4312054,43,77.11,47.8,742.83,-29.310000000000002,RS,Sul,0.9855709108226077,1,Muito alto
4306452,43,80.0,53.0,749.45,-27.0,RS,Sul,0.9855434870141483,1,Muito alto
4305959,43,75.82,44.2,740.93,-31.61999999999999,RS,Sul,0.9855345627918776,1,Muito alto
4321352,43,70.27,37.0,726.31,-33.269999999999996,RS,Sul,0.9854996638733496,1,Muito alto
2500734,25,80.0,41.89,717.39,-38.11,PB,Nordeste,0.9854264056721241,1,Muito alto
4316709,43,70.5,37.9,726.76,-32.6,RS,Sul,0.9853545840702576,1,Muito alto
4318499,43,80.0,49.7,752.48,-30.299999999999997,RS,Sul,0.9852632062366004,1,Muito alto
4322202,43,74.42,44.4,736.33,-30.020000000000003,RS,Sul,0.9852278297776216,1,Muito alto
4307906,43,80.0,56.7,747.51,-23.299999999999997,RS,Sul,0.9851287044428471,1,Muito alto
4309100,43,79.35,55.3,746.32,-24.049999999999997,RS,Sul,0.9850706172435091,1,Muito alto
4313441,43,74.09,47.4,733.23,-26.690000000000005,RS,Sul,0.9850563832157156,1,Muito alto
4321907,43,80.0,57.0,747.61,-23.0,RS,Sul,0.9849629250812315,1,Muito alto
4312153,43,80.0,58.4,746.65,-21.6,RS,Sul,0.9849180712309993,1,Muito alto
4310413,43,68.26,35.3,721.48,-32.96000000000001,RS,Sul,0.9849084626218156,1,Muito alto
2932606,29,66.0,40.54,732.42,-25.46,BA,Nordeste,0.9848263972637756,1,Muito alto
2923001,29,64.09,37.21,728.13,-26.880000000000003,BA,Nordeste,0.9847597661943878,1,Muito alto
4309050,43,69.87,34.3,728.59,-35.57000000000001,RS,Sul,0.9846283945069872,1,Muito alto
4305108,43,72.56,43.2,732.1,-29.36,RS,Sul,0.9843975054809367,1,Muito alto
4321303,43,59.5,13.2,707.47,-46.3,RS,Sul,0.9843053608592809,1,Muito alto
4320552,43,76.35,46.2,743.9,-30.14999999999999,RS,Sul,0.9842182914728347,1,Muito alto
4312401,43,70.43,39.8,727.48,-30.63000000000001,RS,Sul,0.9841062199281351,1,Muito alto
4309704,43,80.0,60.8,746.74,-19.200000000000003,RS,Sul,0.9839151150040264,1,Muito alto
4306403,43,78.9,56.9,745.97,-22.000000000000007,RS,Sul,0.9837540522194598,1,Muito alto
4307559,43,75.45,45.4,742.18,-30.050000000000004,RS,Sul,0.9837052384503795,1,Muito alto
4301909,43,72.2,43.6,732.19,-28.6,RS,Sul,0.9834701336912883,1,Muito alto
2929057,29,63.09,36.59,727.46,-26.5,BA,Nordeste,0.9834111566022189,1,Muito alto
4305207,43,76.56,54.0,740.35,-22.560000000000002,RS,Sul,0.9833753422266862,1,Muito alto
2919405,29,76.51,65.48,754.53,-11.030000000000001,BA,Nordeste,0.9833345178161679,1,Muito alto
4310801,43,78.17,56.9,744.09,-21.270000000000003,RS,Sul,0.9833268884675812,1,Muito alto
4304200,43,76.76,53.2,742.15,-23.560000000000002,RS,Sul,0.9831019525834281,1,Muito alto
4311627,43,71.5,36.1,735.93,-35.4,RS,Sul,0.9830924256130814,1,Muito alto
4304309,43,76.87,48.4,746.37,-28.470000000000006,RS,Sul,0.9829678216140577,1,Muito alto
4319737,43,74.09,46.2,738.06,-27.89,RS,Sul,0.9829093558408343,1,Muito alto
4322509,43,70.45,38.1,731.05,-32.35,RS,Sul,0.9828519718739701,1,Muito alto
4314001,43,80.0,60.0,749.24,-20.0,RS,Sul,0.9828369793164313,1,Muito alto
4318309,43,67.25,35.6,721.49,-31.65,RS,Sul,0.98276677410908,1,Muito alto
4308078,43,80.0,65.0,745.69,-15.0,RS,Sul,0.9827255095458995,1,Muito alto
4318804,43,79.35,58.7,748.23,-20.64999999999999,RS,Sul,0.9826197727878554,1,Muito alto
4316907,43,70.02,39.7,728.76,-30.319999999999993,RS,Sul,0.9825796190372038,1,Muito alto
4319356,43,80.0,58.8,750.58,-21.200000000000003,RS,Sul,0.9825761307157264,1,Muito alto
4314027,43,80.0,52.6,755.23,-27.4,RS,Sul,0.9825686677708665,1,Muito alto
3505401,35,80.0,34.89,719.45,-45.11,SP,Sudeste,0.9825635824820455,1,Muito alto
4313409,43,68.07,36.0,725.14,-32.06999999999999,RS,Sul,0.9821795649723629,1,Muito alto
4320107,43,74.12,47.7,738.33,-26.42,RS,Sul,0.982145061682493,1,Muito alto
4312377,43,68.66,36.2,727.19,-32.459999999999994,RS,Sul,0.982139807809986,1,Muito alto
4313508,43,71.66,44.5,731.86,-27.159999999999997,RS,Sul,0.982123764395998,1,Muito alto
4306502,43,66.26,35.0,719.48,-31.260000000000005,RS,Sul,0.9820947814095715,1,Muito alto
4305702,43,80.0,58.0,752.1,-22.0,RS,Sul,0.9820201954332074,1,Muito alto
4308201,43,79.3,59.6,748.4,-19.699999999999996,RS,Sul,0.982002513089668,1,Muito alto
2913507,29,59.47,31.48,720.59,-27.99,BA,Nordeste,0.9819952327306931,1,Muito alto
4322707,43,70.78,41.9,731.01,-28.880000000000003,RS,Sul,0.9818856027511433,1,Muito alto
2904209,29,67.88,47.37,739.47,-20.509999999999998,BA,Nordeste,0.9817830038614871,1,Muito alto
4319372,43,80.0,64.3,747.96,-15.700000000000003,RS,Sul,0.9816662902884291,1,Muito alto
4320909,43,72.93,46.2,736.09,-26.730000000000004,RS,Sul,0.9815624635009821,1,Muito alto
4309654,43,73.26,42.8,739.89,-30.460000000000008,RS,Sul,0.9815227484404827,1,Muito alto
2402402,24,70.15,29.88,718.97,-40.27000000000001,RN,Nordeste,0.9814870499020535,1,Muito alto
4323408,43,80.0,66.7,746.5,-13.299999999999997,RS,Sul,0.9814558560749033,1,Muito alto
4322608,43,78.68,59.2,747.4,-19.480000000000004,RS,Sul,0.9814147674363365,1,Muito alto
4311718,43,71.11,42.4,732.64,-28.71,RS,Sul,0.9813787725125095,1,Muito alto
4319109,43,80.0,64.5,748.31,-15.5,RS,Sul,0.9813517274622919,1,Muito alto
4301958,43,72.3,53.9,728.54,-18.4,RS,Sul,0.9812533734893687,1,Muito alto
2919959,29,67.15,47.37,737.74,-19.78000000000001,BA,Nordeste,0.9812092898012269,1,Muito alto
4313904,43,76.7,51.2,746.63,-25.5,RS,Sul,0.9811545500949463,1,Muito alto
4306957,43,79.63,60.0,750.88,-19.629999999999995,RS,Sul,0.9810041463653871,1,Muito alto
2930006,29,65.86,42.37,737.35,-23.490000000000002,BA,Nordeste,0.9808630731442791,1,Muito alto
4307609,43,71.3,44.4,732.68,-26.9,RS,Sul,0.9808330220018234,1,Muito alto
2918704,29,71.57,56.52,747.47,-15.04999999999999,BA,Nordeste,0.9808310220185504,1,Muito alto
4311270,43,67.76,36.0,726.35,-31.760000000000005,RS,Sul,0.9807072749863057,1,Muito alto
4312005,43,80.0,58.3,753.95,-21.700000000000003,RS,Sul,0.9807044237637653,1,Muito alto
2913408,29,64.62,42.57,733.02,-22.050000000000004,BA,Nordeste,0.980663425742207,1,Muito alto
4315404,43,80.0,60.0,752.84,-20.0,RS,Sul,0.9805980747080196,1,Muito alto
4308102,43,75.0,51.1,741.52,-23.9,RS,Sul,0.9805257200675921,1,Muito alto
4322327,43,80.0,61.7,751.93,-18.299999999999997,RS,Sul,0.9803579833615409,1,Muito alto
4321451,43,80.0,62.9,751.04,-17.1,RS,Sul,0.9803529264224031,1,Muito alto
2917201,29,64.85,43.98,733.34,-20.869999999999997,BA,Nordeste,0.9803031664433236,1,Muito alto
4308904,43,75.51,52.3,742.89,-23.210000000000008,RS,Sul,0.980243673666482,1,Muito alto
4310363,43,78.75,50.0,756.43,-28.75,RS,Sul,0.9801765890362588,1,Muito alto
4308607,43,76.1,54.4,743.87,-21.699999999999996,RS,Sul,0.9799618540108784,1,Muito alto
4312450,43,75.12,47.4,745.68,-27.720000000000006,RS,Sul,0.9798805449084411,1,Muito alto
2931350,29,61.04,35.04,726.87,-26.0,BA,Nordeste,0.9798801379711509,1,Muito alto
2917102,29,57.97,28.85,720.46,-29.119999999999997,BA,Nordeste,0.979835574230239,1,Muito alto
4320578,43,78.99,66.7,745.34,-12.289999999999992,RS,Sul,0.9798140707150803,1,Muito alto
2911253,29,66.81,47.37,738.69,-19.440000000000005,BA,Nordeste,0.9797629622696341,1,Muito alto
4317509,43,69.39,41.5,729.59,-27.89,RS,Sul,0.9797267961799588,1,Muito alto
2921807,29,72.44,60.0,749.71,-12.439999999999998,BA,Nordeste,0.9796929284612481,1,Muito alto
4314035,43,75.15,54.0,741.21,-21.150000000000006,RS,Sul,0.979634144493184,1,Muito alto
4315156,43,78.88,64.8,746.66,-14.079999999999998,RS,Sul,0.9796094377905202,1,Muito alto
4313011,43,80.0,60.0,754.52,-20.0,RS,Sul,0.979457554779811,1,Muito alto
2914109,29,70.97,59.15,745.38,-11.82,BA,Nordeste,0.9794488107420709,1,Muito alto
4304713,43,80.0,62.4,752.76,-17.6,RS,Sul,0.9794330130798377,1,Muito alto
2901601,29,55.66,23.17,716.95,-32.489999999999995,BA,Nordeste,0.9794219666540139,1,Muito alto
4318457,43,78.89,60.4,750.36,-18.490000000000002,RS,Sul,0.9793495224083136,1,Muito alto
4301503,43,80.0,63.2,752.34,-16.799999999999997,RS,Sul,0.9793079803466629,1,Muito alto
4317707,43,75.47,53.0,743.83,-22.47,RS,Sul,0.9791336671224372,1,Muito alto
4310439,43,80.0,60.7,754.71,-19.299999999999997,RS,Sul,0.9789534856466396,1,Muito alto
2106359,21,80.0,39.77,726.86,-40.23,MA,Nordeste,0.9789008461683276,1,Muito alto
4314753,43,80.0,66.3,750.73,-13.700000000000003,RS,Sul,0.9788038207921979,1,Muito alto
4314159,43,68.87,40.7,729.74,-28.17,RS,Sul,0.9787157102856843,1,Muito alto
4306130,43,78.43,64.3,746.68,-14.13000000000001,RS,Sul,0.9787077501388183,1,Muito alto
2923803,29,61.04,39.8,725.04,-21.240000000000002,BA,Nordeste,0.9786618799997767,1,Muito alto
4316956,43,78.8,59.3,751.9,-19.5,RS,Sul,0.9786050362162465,1,Muito alto
2925956,29,58.68,33.53,721.41,-25.15,BA,Nordeste,0.978504113061191,1,Muito alto
4313300,43,79.13,61.1,752.03,-18.029999999999994,RS,Sul,0.9783987571893551,1,Muito alto
2931004,29,65.66,47.42,736.5,-18.239999999999995,BA,Nordeste,0.9783350723101759,1,Muito alto
1303205,13,77.11,57.09,738.48,-20.019999999999996,AM,Norte,0.9781794224382985,1,Muito alto
4319307,43,78.4,61.1,749.78,-17.300000000000004,RS,Sul,0.9781104841619613,1,Muito alto
4317004,43,58.96,13.1,715.38,-45.86,RS,Sul,0.9780977602394033,1,Muito alto
4315107,43,74.31,52.9,741.54,-21.410000000000004,RS,Sul,0.9777953639912783,1,Muito alto
2917300,29,55.64,29.17,714.76,-26.47,BA,Nordeste,0.9776976582096982,1,Muito alto
4304705,43,69.06,42.0,730.85,-27.060000000000002,RS,Sul,0.9776837681434779,1,Muito alto
4309209,43,68.91,41.0,731.11,-27.909999999999997,RS,Sul,0.9776423880540837,1,Muito alto
4316105,43,76.71,53.7,749.89,-23.00999999999999,RS,Sul,0.9775934202394534,1,Muito alto
4300802,43,70.43,46.6,732.68,-23.830000000000005,RS,Sul,0.9774440739134137,1,Muito alto
2917409,29,69.0,56.86,742.86,-12.14,BA,Nordeste,0.9773281279342925,1,Muito alto
2909109,29,57.93,30.71,722.39,-27.22,BA,Nordeste,0.9773175609179585,1,Muito alto
4313490,43,67.87,37.0,730.79,-30.870000000000005,RS,Sul,0.9772985325892394,1,Muito alto
4314704,43,74.79,54.1,743.13,-20.690000000000005,RS,Sul,0.9772223652278882,1,Muito alto
4322376,43,65.72,38.1,722.32,-27.619999999999997,RS,Sul,0.9771983186429675,1,Muito alto
4321626,43,80.0,67.8,751.87,-12.200000000000003,RS,Sul,0.9771130497308785,1,Muito alto
4301206,43,80.0,64.7,754.31,-15.299999999999997,RS,Sul,0.9770187646197532,1,Muito alto
4311809,43,70.88,43.6,737.12,-27.279999999999994,RS,Sul,0.9770052687514071,1,Muito alto
2924702,29,69.32,56.47,744.76,-12.849999999999994,BA,Nordeste,0.9769790157679636,1,Muito alto
4317905,43,77.21,60.5,747.52,-16.709999999999994,RS,Sul,0.9768932399539445,1,Muito alto
4312807,43,80.0,60.6,757.69,-19.4,RS,Sul,0.9767734376120465,1,Muito alto
4312179,43,80.0,58.3,759.42,-21.700000000000003,RS,Sul,0.9767658330031634,1,Muito alto
4322152,43,71.94,41.1,743.16,-30.839999999999996,RS,Sul,0.9767421187610725,1,Muito alto
4306908,43,69.06,39.4,734.07,-29.660000000000004,RS,Sul,0.9766977825881238,1,Muito alto
4322806,43,77.99,57.0,753.27,-20.989999999999995,RS,Sul,0.9766487349888208,1,Muito alto
4307815,43,80.0,60.0,758.3,-20.0,RS,Sul,0.9766462074985487,1,Muito alto
2928406,29,57.66,32.05,721.34,-25.61,BA,Nordeste,0.9765920272313593,1,Muito alto
4319406,43,77.99,61.6,750.06,-16.389999999999993,RS,Sul,0.9764655199776906,1,Muito alto
2925204,29,66.86,51.55,740.41,-15.310000000000002,BA,Nordeste,0.9762915311510639,1,Muito alto
4301057,43,71.44,46.5,737.9,-24.939999999999998,RS,Sul,0.9762744093267408,1,Muito alto
2918902,29,65.43,48.28,737.75,-17.150000000000006,BA,Nordeste,0.9762378041838431,1,Muito alto
4316808,43,69.7,43.8,733.68,-25.900000000000006,RS,Sul,0.9762305476539378,1,Muito alto
2922730,29,57.56,31.91,721.54,-25.650000000000002,BA,Nordeste,0.9762268242268726,1,Muito alto
2903508,29,58.11,33.06,723.05,-25.049999999999997,BA,Nordeste,0.9759183899169932,1,Muito alto
4301800,43,75.38,56.4,745.46,-18.979999999999997,RS,Sul,0.9756947572443468,1,Muito alto
4303806,43,80.0,68.0,753.51,-12.0,RS,Sul,0.975682680067627,1,Muito alto
2100808,21,80.0,34.63,734.94,-45.37,MA,Nordeste,0.9756425142577565,1,Muito alto
2912301,29,65.8,50.0,738.65,-15.799999999999997,BA,Nordeste,0.975545585930786,1,Muito alto
4301008,43,80.0,63.6,756.97,-16.4,RS,Sul,0.9755432523725791,1,Muito alto
2929909,29,58.86,34.98,724.92,-23.880000000000003,BA,Nordeste,0.9754299973596682,1,Muito alto
4321956,43,80.0,62.9,757.64,-17.1,RS,Sul,0.9754217638238455,1,Muito alto
4321857,43,80.0,62.5,758.1,-17.5,RS,Sul,0.975287655701139,1,Muito alto
4317954,43,80.0,66.7,754.98,-13.299999999999997,RS,Sul,0.9752696799954924,1,Muito alto
2513109,25,80.0,40.52,734.17,-39.48,PB,Nordeste,0.9750900141219034,1,Muito alto
2922409,29,65.42,48.92,738.72,-16.5,BA,Nordeste,0.975012999332902,1,Muito alto
4305439,43,59.77,21.1,716.31,-38.67,RS,Sul,0.9749328354390602,1,Muito alto
4318408,43,80.0,71.9,751.53,-8.099999999999994,RS,Sul,0.9748992782145586,1,Muito alto
4317608,43,78.11,61.7,752.4,-16.409999999999997,RS,Sul,0.9748335517171317,1,Muito alto
2509057,25,72.42,24.23,719.26,-48.19,PB,Nordeste,0.9748151240942073,1,Muito alto
4307302,43,71.41,50.4,736.69,-21.009999999999998,RS,Sul,0.9747707869964474,1,Muito alto
2910776,29,63.66,45.45,735.49,-18.209999999999994,BA,Nordeste,0.9745516882004511,1,Muito alto
2900801,29,56.52,29.6,721.55,-26.92,BA,Nordeste,0.9745241626980863,1,Muito alto
1711100,17,69.25,24.0,721.51,-45.25,TO,Norte,0.9745178963139873,1,Muito alto
2917904,29,60.12,36.08,729.88,-24.04,BA,Nordeste,0.9743905998783651,1,Muito alto
